,tempo,rms_harmonic_mean,rms_harmonic_var,rms_percussive_mean,rms_percussive_var,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossings,chroma_stft_0_mean,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_0_var,chroma_stft_1_var,chroma_stft_2_var,chroma_stft_3_var,chroma_stft_4_var,chroma_stft_5_var,chroma_stft_6_var,chroma_stft_7_var,chroma_stft_8_var,chroma_stft_9_var,chroma_stft_10_var,chroma_stft_11_var,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_14_mean,MFCC_15_mean,MFCC_16_mean,MFCC_17_mean,MFCC_18_mean,MFCC_19_mean,MFCC_20_mean,MFCC_1_var,MFCC_2_var,MFCC_3_var,MFCC_4_var,MFCC_5_var,MFCC_6_var,MFCC_7_var,MFCC_8_var,MFCC_9_var,MFCC_10_var,MFCC_11_var,MFCC_12_var,MFCC_13_var,MFCC_14_var,MFCC_15_var,MFCC_16_var,MFCC_17_var,MFCC_18_var,MFCC_19_var,MFCC_20_var,key_A,key_Ab,key_B,key_Bb,key_C,key_C#,key_D,key_E,key_Eb,key_F,key_F#,key_G,scale_major,scale_minor
0,0.04231521735107028,0.07872126619957716,0.07074198260746463,0.154808913103663,0.10659679788088594,0.13805946267054675,0.1373665865790979,0.15916251396068,0.0599565930503788,0.22566419312440578,0.06008100577267052,0.08404319830679216,0.04109154368921851,0.06004347965726697,0.041608865480258515,0.05997791834210735,0.036203419731235316,0.03958400438844305,0.045846669428056194,0.04506747603494609,0.09210548350951082,0.036752490550672076,0.04511256222773403,0.059764810364707564,0.06745883801837262,0.08330976407556609,0.04530830995832562,0.05315090625032037,0.052839587712878444,0.10564880214083157,0.07975051068012512,0.03516571236833057,0.06777468762337727,0.04831152603538229,0.32089053077871765,0.1175337668856787,0.1386092071244294,0.11209977037568504,0.07491029440402995,0.09378530318669381,0.05291336349943455,0.09769110462955315,0.07826283480003202,0.05098067563907739,0.04942765413508743,0.07398257329954197,0.03701965715702231,0.03810997955543213,0.0689277262615528,0.11083002579156744,0.1043984679980695,0.03723357991207183,0.04299303862098002,0.07181163390565577,0.10382766668372691,0.11502450836469146,0.06156734032233886,0.1426159178076777,0.07193261495196791,0.059526789025986286,0.06588341136981454,0.13315979396622313,0.03965899706621967,0.055046292913161016,0.06487162366551166,0.05731395928007153,0.05566660938038787,0.05562504646938237,0.05428647473962224,0.03103255770570658,0.04750393028725368,0.020677358685705336,0.04636287875823664,0.12058116690265684,0.10147858016542588,0.020696031450226582,0.040646415551236166,0.015634424542299723,0.09118395911760352,0.06360970947136106,0.05959505396503705,0.039613257986423574,0.040759953790114906,0.050330556226491845,0.05105058830197981,0.051989007331206406,0.06869302476786103,0.06396718654897336
